Id,Name,City,Country,Latitude,Longitude
KZR,Zafer,Kutahya,Turkey,39.111389,30.13
BQB,Brusselton,Brusselton,Australia,-33.687222,115.400278
YIC,Yichun Mingyueshan Airport,Yichun,China,27.8033,114.3081
THD,Tho Xuan Airport,Thanh Hoa,Vietnam,19.90167,105.46778
MJU,Tampa Padang,Mamuju,Indonesia,-2.583333,119.033333
GIU,Sigiriya Airport,Sigiriya,Sri Lanka,7.57212,80.43412
BGG,Bingol,Bingol,Turkey,38.86111,40.5925
KFS,Uzunyazi,Kastamonu,Turkey,41.316944,33.796111
DCY,Yading Daocheng,Daocheng,China,29.3231,100.0533
GXH,Gannan,Xiahe city,China,34.4909,102.3719
CIY,Comiso,Comiso,Italy,37,14.6144
